,accuracy,accuracy,precision,precision,recall,recall,f1,f1,roc_auc,roc_auc,eer,eer
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
experiment,,,,,,,,,,,,
baseline_spatial,0.7995566666666667,0.017014656427131646,0.87128,0.0030415620986591475,0.8794433333333332,0.02848343436689709,0.87516,0.012884063799904073,0.7957466666666667,0.002856227115152688,0.28319333333333335,0.016014407055315302
xception,0.80889,0.020661684345667484,0.8717566666666666,0.002998438482499443,0.8925000000000001,0.034308364869226886,0.8817566666666666,0.015076903970422236,0.81689,0.03424830944732897,0.25659666666666664,0.02436081758343373
f3net,0.7833333333333332,0.028485474075980066,0.8969533333333333,0.0017635286596291357,0.82375,0.03814036575598091,0.8585166666666666,0.02131538724333512,0.8117333333333333,0.026837947636384835,0.2692366666666667,0.019807943692704038
