n_seeds,n_components,n_items,diff,nonadditivity_ratio,nonadditivity_formula,seeds,boot_seed,n_boot,aggregate,excludes_0.014,equivalent_0.014,crossed_ci_lo,crossed_ci_hi,crossed_se,crossed_halfwidth,crossed_n_used,crossed_n_skipped,crossed_ci_hi_mc_lo,crossed_ci_hi_mc_hi,crossed_p_above_0,crossed_p_above_0.014,crossed_p_below_neg_0.014,crossed_p_above_0.014_mc2se,component_only_ci_lo,component_only_ci_hi,component_only_se,component_only_halfwidth,component_only_n_used,component_only_n_skipped,component_only_ci_hi_mc_lo,component_only_ci_hi_mc_hi,component_only_p_above_0,component_only_p_above_0.014,component_only_p_below_neg_0.014,component_only_p_above_0.014_mc2se,seed_only_ci_lo,seed_only_ci_hi,seed_only_se,seed_only_halfwidth,seed_only_n_used,seed_only_n_skipped,seed_only_ci_hi_mc_lo,seed_only_ci_hi_mc_hi,seed_only_p_above_0,seed_only_p_above_0.014,seed_only_p_below_neg_0.014,seed_only_p_above_0.014_mc2se
5,29,150,-0.0092,1.6611,var(crossed) / (var(component_only) + var(seed_only)),0;1;2;3;4,3,4000,video,False,False,-0.0359,0.0173,0.013135,0.02659,4000,0,0.01622,0.01935,0.22025,0.03875,0.346,0.0061,-0.0229,0.0041,0.006763,0.01352,4000,0,0.0035,0.00482,0.08025,0.00025,0.23525,0.0005,-0.0257,0.0041,0.007624,0.01486,4000,0,0.00339,0.00494,0.12125,0.0,0.2485,0.0
