,accuracy,accuracy,precision,precision,recall,recall,f1,f1,roc_auc,roc_auc,eer,eer
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
experiment,,,,,,,,,,,,
baseline_spatial,0.9533333333333333,0.0061222735428379214,0.9795333333333334,0.0021207860178087986,0.9618933333333333,0.005505200571580782,0.97063,0.003845789905858131,0.9878333333333332,0.0030341116217656766,0.05803333333333333,0.004449318299844743
xception,0.9715566666666667,0.003501375920025405,0.9846666666666667,0.001721433511156715,0.97975,0.0030819961064219668,0.9822033333333332,0.0023325808310396155,0.99331,0.0012004998958767617,0.03968,0.00419836873082868
f3net,0.9693366666666666,0.001527525231651936,0.9816766666666666,0.0036789445950344305,0.9800633333333334,0.0040817684076063405,0.98086,0.000877895210147532,0.9934466666666667,0.0013300501243687776,0.04063666666666667,0.006460915827754864
