,accuracy,accuracy,precision,precision,recall,recall,f1,f1,roc_auc,roc_auc,eer,eer
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
experiment,,,,,,,,,,,,
baseline_spatial,0.8566666666666666,0.018556220879622335,0.92342,0.01676074878995568,0.8958366666666667,0.041464090889989764,0.9087999999999999,0.014506140079290497,0.8993433333333334,0.01407311739925922,0.17854333333333336,0.014093155549178246
xception,0.8688899999999999,0.03493372582476712,0.9297533333333333,0.015433037074190354,0.9054166666666666,0.0632298168061029,0.91628,0.026173977534948732,0.9162500000000001,0.014437475541104798,0.16264,0.015599560891255878
f3net,0.8841133333333334,0.0135484181118436,0.9317866666666667,0.004561472715399425,0.9227766666666667,0.02259769973544504,0.92713,0.009587476205967824,0.9190566666666667,0.011965593730915875,0.15208333333333332,0.010476379781839393
full,0.8614433333333333,0.016822295721254363,0.9256233333333334,0.016880771111928896,0.89986,0.04145731298576885,0.91193,0.013636667481463334,0.9002666666666667,0.008267045018223475,0.17757,0.014385423177647575
frequency_only,0.6434433333333334,0.024374957093979306,0.8689066666666667,0.016857121146071623,0.6534733333333334,0.04363291227196889,0.7451733333333334,0.02531166595333725,0.6931799999999999,0.030773045023201707,0.36861000000000005,0.022554050633977047
